,Tn,Tx,Tavg,RH_avg,ff_x,ddd_x,ddd_car,bulan,RH_avg_5day,RH1,RH2,RH3,ff_x1,ff_x2,ff_x3,RR_avg5_day,RR1,RR2,RR3,RR
1898,25.1962963,31.0,27.8,86.0,4.0,150.0,1,12,85.2,82.0,86.0,86.0,6.0,7.0,8.0,5.4,0.0,12.2,7.6,19.9
1899,25.4,31.8,28.3,85.0,5.0,130.0,1,12,85.0,86.0,86.0,86.0,7.0,8.0,4.0,8.14,12.2,7.6,19.9,4.4
1900,25.6,31.2,27.4,84.0,5.0,140.0,1,12,85.0,86.0,86.0,85.0,8.0,4.0,5.0,8.82,7.6,19.9,4.4,0.0
1901,24.4,31.1,26.9,87.0,8.0,40.0,4,12,85.4,86.0,85.0,84.0,4.0,5.0,5.0,8.82,19.9,4.4,0.0,2.4
1902,24.2,30.6,27.1,91.0,7.0,110.0,1,12,85.6,85.0,84.0,87.0,5.0,5.0,8.0,6.86,4.4,0.0,2.4,131.9
1903,25.1962963,31.4,27.1,88.0,4.0,120.0,1,12,86.6,84.0,87.0,91.0,5.0,8.0,7.0,31.72,0.0,2.4,131.9,23.6
1904,24.9,32.3,28.6,82.0,5.0,120.0,1,12,87.0,87.0,91.0,88.0,8.0,7.0,4.0,32.46,2.4,131.9,23.6,14.96071429
1905,24.8,32.0,27.1,89.0,6.0,300.0,1,12,86.4,91.0,88.0,82.0,7.0,4.0,5.0,34.57214286,131.9,23.6,14.96071429,58.7
1906,24.6,32.2,28.1,82.0,7.0,130.0,1,12,87.4,88.0,82.0,89.0,4.0,5.0,6.0,46.31214286,23.6,14.96071429,58.7,8.2
1907,25.0,32.6,27.9,86.0,5.0,120.0,4,12,86.4,82.0,89.0,82.0,5.0,6.0,7.0,47.47214286,14.96071429,58.7,8.2,25.9
1908,25.2,32.0,28.4,83.0,6.0,120.0,1,12,85.4,89.0,82.0,86.0,6.0,7.0,5.0,26.27214286,58.7,8.2,25.9,1.7
1909,25.1,30.2,26.4,92.0,6.0,150.0,1,12,84.4,82.0,86.0,83.0,7.0,5.0,6.0,21.89214286,8.2,25.9,1.7,20.6
1910,24.1,31.8,27.8,84.0,5.0,200.0,1,12,86.4,86.0,83.0,92.0,5.0,6.0,6.0,23.02,25.9,1.7,20.6,57.2
1911,25.6,30.2,26.9,88.0,4.0,240.0,1,12,85.4,83.0,92.0,84.0,6.0,6.0,5.0,22.72,1.7,20.6,57.2,8.6
1912,24.1,30.6,26.9,85.0,5.0,230.0,1,12,86.6,92.0,84.0,88.0,6.0,5.0,4.0,22.8,20.6,57.2,8.6,14.0
1913,24.8,31.0,26.6,88.0,4.0,220.0,1,12,86.4,84.0,88.0,85.0,5.0,4.0,5.0,20.42,57.2,8.6,14.0,18.2
1914,24.8,32.8,27.0,86.0,5.0,250.0,1,12,87.4,88.0,85.0,88.0,4.0,5.0,4.0,23.72,8.6,14.0,18.2,3.9
1915,25.1,30.4,27.2,86.0,5.0,220.0,1,12,86.2,85.0,88.0,86.0,5.0,4.0,5.0,20.38,14.0,18.2,3.9,1.2
1916,25.0,32.4,28.0,82.0,5.0,210.0,1,12,86.6,88.0,86.0,86.0,4.0,5.0,5.0,9.18,18.2,3.9,1.2,0.8
1917,25.1962963,31.8,28.1,82.0,4.0,250.0,1,12,85.4,86.0,86.0,82.0,5.0,5.0,5.0,7.62,3.9,1.2,0.8,14.96071429
1918,25.0,32.8,27.8,83.0,6.0,320.0,1,12,84.8,86.0,82.0,82.0,5.0,5.0,4.0,7.812142857,1.2,0.8,14.96071429,9.0
1919,24.8,31.7,27.6,85.0,5.0,290.0,1,12,83.8,82.0,82.0,83.0,5.0,4.0,6.0,5.972142857000001,0.8,14.96071429,9.0,3.7
1920,25.3,31.6,27.8,84.0,8.0,230.0,7,12,83.6,82.0,83.0,85.0,4.0,6.0,5.0,5.9321428570000005,14.96071429,9.0,3.7,1.0
1921,26.2,31.4,28.0,79.0,7.0,280.0,7,12,83.2,83.0,85.0,84.0,6.0,5.0,8.0,5.8921428570000005,9.0,3.7,1.0,0.0
1922,25.4,31.9,27.8,82.0,6.0,250.0,1,12,82.6,85.0,84.0,79.0,5.0,8.0,7.0,5.732142857,3.7,1.0,0.0,2.7
1923,26.2,32.2,28.5,80.0,6.0,180.0,1,12,82.6,84.0,79.0,82.0,8.0,7.0,6.0,3.28,1.0,0.0,2.7,0.0
1924,25.1962963,32.6,29.0,79.0,5.0,180.0,1,12,82.0,79.0,82.0,80.0,7.0,6.0,6.0,1.48,0.0,2.7,0.0,1.3
1925,26.0,32.4,29.4,77.0,6.0,120.0,1,12,80.8,82.0,80.0,79.0,6.0,6.0,5.0,1.0,2.7,0.0,1.3,0.0
1926,26.1,32.2,29.0,80.0,4.0,120.0,1,12,79.4,80.0,79.0,77.0,6.0,5.0,6.0,0.8,0.0,1.3,0.0,0.0
1927,26.4,31.72,29.6,77.0,6.0,170.0,1,12,79.6,79.0,77.0,80.0,5.0,6.0,4.0,0.8,1.3,0.0,0.0,14.96071429
1928,26.2,33.4,30.0,75.0,5.0,170.0,1,12,78.6,77.0,80.0,77.0,6.0,4.0,6.0,3.252142857,0.0,0.0,14.96071429,0.0
1929,25.7,32.2,28.5,86.0,4.0,150.0,1,1,77.6,80.0,77.0,75.0,4.0,6.0,5.0,3.252142857,0.0,14.96071429,0.0,0.0
1930,25.8,32.6,29.4,80.0,6.0,120.0,4,1,79.0,77.0,75.0,86.0,6.0,5.0,4.0,2.9921428569999997,14.96071429,0.0,0.0,0.0
1931,25.8,33.4,29.3,80.0,6.0,150.0,1,1,79.6,75.0,86.0,80.0,5.0,4.0,6.0,2.9921428569999997,0.0,0.0,0.0,4.4
1932,27.1,33.16206897,29.4,81.0,4.0,170.0,1,1,79.6,86.0,80.0,80.0,4.0,6.0,6.0,3.872142857,0.0,0.0,4.4,7.308695652000001
1933,27.0,33.3,29.3,79.0,5.0,150.0,7,1,80.4,80.0,80.0,81.0,6.0,6.0,4.0,2.34173913,0.0,4.4,7.308695652000001,7.308695652000001
1934,25.8,33.16206897,29.1,78.0,5.0,110.0,4,1,81.2,80.0,81.0,79.0,6.0,4.0,5.0,3.8034782610000004,4.4,7.308695652000001,7.308695652000001,7.308695652000001
1935,27.0,33.6,29.5,81.0,6.0,150.0,1,1,79.6,81.0,79.0,78.0,4.0,5.0,5.0,5.265217391,7.308695652000001,7.308695652000001,7.308695652000001,0.0
1936,26.5,33.2,28.3,84.0,5.0,140.0,1,1,79.8,79.0,78.0,81.0,5.0,5.0,6.0,5.265217391,7.308695652000001,7.308695652000001,0.0,7.308695652000001
1937,25.0,32.4,28.4,82.0,7.0,150.0,1,1,80.6,78.0,81.0,84.0,5.0,6.0,5.0,5.846956522,7.308695652000001,0.0,7.308695652000001,38.8
1938,25.8,32.8,28.6,80.0,5.0,130.0,1,1,80.8,81.0,84.0,82.0,6.0,5.0,7.0,12.14521739,0.0,7.308695652000001,38.8,3.5
1939,25.8,32.9,28.3,83.0,4.0,120.0,1,1,81.0,84.0,82.0,80.0,5.0,7.0,5.0,11.38347826,7.308695652000001,38.8,3.5,7.308695652000001
1940,24.8,32.6,28.4,80.0,5.0,140.0,1,1,82.0,82.0,80.0,83.0,7.0,5.0,4.0,11.38347826,38.8,3.5,7.308695652000001,0.5
1941,25.8,33.4,28.5,77.0,5.0,120.0,1,1,81.8,80.0,83.0,80.0,5.0,4.0,5.0,11.48347826,3.5,7.308695652000001,0.5,7.308695652000001
1942,26.0,32.6,28.7,82.0,5.0,100.0,4,1,80.4,83.0,80.0,77.0,4.0,5.0,5.0,11.48347826,7.308695652000001,0.5,7.308695652000001,0.0
1943,26.0,34.2,28.7,84.0,5.0,250.0,1,1,80.4,80.0,77.0,82.0,5.0,5.0,5.0,3.7234782610000003,0.5,7.308695652000001,0.0,13.3
1944,26.1,32.6,29.2,79.0,4.0,200.0,1,1,81.2,77.0,82.0,84.0,5.0,5.0,5.0,5.683478261,7.308695652000001,0.0,13.3,0.0
1945,25.8,33.0,28.6,83.0,4.0,150.0,4,1,80.4,82.0,84.0,79.0,5.0,5.0,4.0,4.22173913,0.0,13.3,0.0,33.1
1946,26.6,33.5,28.8,82.0,6.0,340.0,1,1,81.0,84.0,79.0,83.0,5.0,4.0,4.0,10.74173913,13.3,0.0,33.1,7.308695652000001
1947,25.8,33.4,28.7,81.0,4.0,230.0,1,1,82.0,79.0,83.0,82.0,4.0,4.0,6.0,10.74173913,0.0,33.1,7.308695652000001,1.5
1948,25.4,31.4,27.0,90.0,7.0,250.0,1,1,81.8,83.0,82.0,81.0,4.0,6.0,4.0,11.04173913,33.1,7.308695652000001,1.5,11.4
1949,24.4,33.0,27.8,87.0,6.0,210.0,1,1,83.0,82.0,81.0,90.0,6.0,4.0,7.0,10.66173913,7.308695652000001,1.5,11.4,4.6
1950,25.8,32.4,27.1,91.0,4.0,100.0,1,1,84.6,81.0,90.0,87.0,4.0,7.0,6.0,11.58173913,1.5,11.4,4.6,3.7
1951,25.4,33.8,29.1,75.0,9.0,320.0,1,1,86.2,90.0,87.0,91.0,7.0,6.0,4.0,5.70173913,11.4,4.6,3.7,7.5
1952,25.8,33.8,28.1,81.0,7.0,340.0,1,1,84.8,87.0,91.0,75.0,6.0,4.0,9.0,5.74,4.6,3.7,7.5,0.0
1953,24.0,31.9,28.1,79.0,3.0,100.0,1,1,84.8,91.0,75.0,81.0,4.0,9.0,7.0,5.44,3.7,7.5,0.0,14.6
1954,25.2,33.7,28.9,81.0,4.0,220.0,1,1,82.6,75.0,81.0,79.0,9.0,7.0,3.0,6.08,7.5,0.0,14.6,1.9
1955,25.8,33.6,28.6,82.0,7.0,240.0,1,1,81.4,81.0,79.0,81.0,7.0,3.0,4.0,5.54,0.0,14.6,1.9,1.0
1956,25.8,34.2,29.2,79.0,8.0,200.0,7,1,79.6,79.0,81.0,82.0,3.0,4.0,7.0,5.0,14.6,1.9,1.0,1.8
1957,26.0,34.0,29.1,79.0,4.0,270.0,1,1,80.4,81.0,82.0,79.0,4.0,7.0,8.0,3.86,1.9,1.0,1.8,0.5
1958,26.2,34.2,28.4,84.0,4.0,230.0,7,1,80.0,82.0,79.0,79.0,7.0,8.0,4.0,3.96,1.0,1.8,0.5,7.308695652000001
1959,25.8,34.0,27.9,84.0,5.0,50.0,7,1,81.0,79.0,79.0,84.0,8.0,4.0,4.0,2.50173913,1.8,0.5,7.308695652000001,26.0
1960,23.8,31.9,27.7,84.0,5.0,230.0,1,2,81.6,79.0,84.0,84.0,4.0,4.0,5.0,7.32173913,0.5,7.308695652000001,26.0,85.0
1961,25.2,30.2,26.4,90.0,5.0,350.0,1,2,82.0,84.0,84.0,84.0,4.0,5.0,5.0,24.12173913,7.308695652000001,26.0,85.0,18.19047619
1962,24.0,29.0,26.1,90.0,3.0,80.0,1,2,84.2,84.0,84.0,90.0,5.0,5.0,5.0,27.39983437,26.0,85.0,18.19047619,44.6
1963,25.2,30.0,26.6,91.0,4.0,280.0,1,2,86.4,84.0,90.0,90.0,5.0,5.0,3.0,36.21983437,85.0,18.19047619,44.6,9.8
1964,25.2,31.8,27.1,89.0,6.0,250.0,1,2,87.8,90.0,90.0,91.0,5.0,3.0,4.0,36.71809524,18.19047619,44.6,9.8,12.9
1965,24.8,32.8,28.1,84.0,7.0,180.0,1,2,88.8,90.0,91.0,89.0,3.0,4.0,6.0,34.09809524,44.6,9.8,12.9,49.8
1966,24.6,32.5,28.0,84.0,4.0,210.0,1,2,88.8,91.0,89.0,84.0,4.0,6.0,7.0,27.05809524,9.8,12.9,49.8,53.7
1967,24.8,31.99230769,26.7,90.0,6.0,180.0,1,2,87.6,89.0,84.0,84.0,6.0,7.0,4.0,34.16,12.9,49.8,53.7,9.1
1968,25.2,30.7,26.1,93.0,3.0,270.0,1,2,87.6,84.0,84.0,90.0,7.0,4.0,6.0,27.06,49.8,53.7,9.1,20.6
1969,25.00384615,30.4,27.2,89.0,4.0,220.0,1,2,88.0,84.0,90.0,93.0,4.0,6.0,3.0,29.22,53.7,9.1,20.6,18.19047619
1970,24.8,31.2,27.3,85.0,3.0,250.0,1,2,88.0,90.0,93.0,89.0,6.0,3.0,4.0,30.27809524,9.1,20.6,18.19047619,7.4
1971,24.8,29.0,26.2,92.0,6.0,270.0,1,2,88.2,93.0,89.0,85.0,3.0,4.0,3.0,21.79809524,20.6,18.19047619,7.4,13.8
1972,24.2,30.0,26.7,88.0,5.0,120.0,1,2,89.8,89.0,85.0,92.0,4.0,3.0,6.0,13.81809524,18.19047619,7.4,13.8,18.19047619
1973,24.6,32.7,28.6,82.0,4.0,140.0,7,2,89.4,85.0,92.0,88.0,3.0,6.0,5.0,15.63619048,7.4,13.8,18.19047619,0.8
1974,25.1,34.7,27.7,87.0,4.0,240.0,7,2,87.2,92.0,88.0,82.0,6.0,5.0,4.0,11.67619048,13.8,18.19047619,0.8,18.19047619
1975,25.00384615,31.6,26.9,87.0,4.0,350.0,1,2,86.8,88.0,82.0,87.0,5.0,4.0,4.0,11.67619048,18.19047619,0.8,18.19047619,9.9
1976,25.8,32.3,27.3,87.0,5.0,350.0,1,2,87.2,82.0,87.0,87.0,4.0,4.0,4.0,12.17619048,0.8,18.19047619,9.9,1.3
1977,25.0,32.6,28.3,84.0,4.0,200.0,1,2,86.2,87.0,87.0,87.0,4.0,4.0,5.0,9.676190476,18.19047619,9.9,1.3,8.5
1978,26.0,33.2,29.1,82.0,4.0,110.0,1,2,85.4,87.0,87.0,84.0,4.0,5.0,4.0,7.738095238,9.9,1.3,8.5,18.19047619
1979,25.2,33.2,29.1,80.0,5.0,200.0,7,2,85.4,87.0,84.0,82.0,5.0,4.0,4.0,11.21619048,1.3,8.5,18.19047619,0.0
1980,25.00384615,32.6,29.3,80.0,6.0,210.0,1,2,84.0,84.0,82.0,80.0,4.0,4.0,5.0,7.5780952379999995,8.5,18.19047619,0.0,0.0
1981,25.2,32.7,28.2,81.0,4.0,130.0,1,2,82.6,82.0,80.0,80.0,4.0,5.0,6.0,5.598095237999999,18.19047619,0.0,0.0,5.5
1982,25.6,31.99230769,28.7,80.0,3.0,210.0,8,2,81.4,80.0,80.0,81.0,5.0,6.0,4.0,6.438095238,0.0,0.0,5.5,18.19047619
1983,25.2,33.4,27.9,82.0,5.0,190.0,8,2,80.6,80.0,81.0,80.0,6.0,4.0,3.0,8.376190476,0.0,5.5,18.19047619,18.19047619
1984,25.2,31.99230769,27.6,83.0,4.0,300.0,1,2,80.6,81.0,80.0,82.0,4.0,3.0,5.0,8.376190476,5.5,18.19047619,18.19047619,18.19047619
1985,24.8,33.2,28.4,83.0,5.0,220.0,7,2,81.2,80.0,82.0,83.0,3.0,5.0,4.0,12.01428571,18.19047619,18.19047619,18.19047619,2.1
1986,25.4,33.2,28.1,84.0,5.0,220.0,7,2,81.8,82.0,83.0,83.0,5.0,4.0,5.0,12.43428571,18.19047619,18.19047619,2.1,1.2
1987,25.3,33.9,27.58214286,85.75,4.0,290.0,1,2,82.4,83.0,83.0,84.0,4.0,5.0,5.0,11.57428571,18.19047619,2.1,1.2,1.5
1988,25.1,33.0,26.9,90.0,7.0,340.0,1,2,83.55,83.0,84.0,85.75,5.0,5.0,4.0,8.236190476,2.1,1.2,1.5,44.5
1989,25.60344828,33.0,27.8,80.0,8.0,330.0,8,3,85.15,84.0,85.75,90.0,5.0,4.0,7.0,13.49809524,1.2,1.5,44.5,68.2
1990,25.4,34.2,29.3,73.0,6.0,320.0,1,3,84.55,85.75,90.0,80.0,4.0,7.0,8.0,23.5,1.5,44.5,68.2,0.0
1991,26.0,32.8,28.8,81.0,6.0,130.0,4,3,82.55,90.0,80.0,73.0,7.0,8.0,6.0,23.08,44.5,68.2,0.0,7.585714286
1992,24.6,32.2,27.8,84.0,5.0,150.0,1,3,81.95,80.0,73.0,81.0,8.0,6.0,6.0,24.35714286,68.2,0.0,7.585714286,18.1
1993,24.8,30.8,27.1,88.0,4.0,220.0,1,3,81.6,73.0,81.0,84.0,6.0,6.0,5.0,27.67714286,0.0,7.585714286,18.1,31.5
1994,25.2,34.0,28.5,84.0,5.0,260.0,1,3,81.2,81.0,84.0,88.0,6.0,5.0,4.0,25.07714286,7.585714286,18.1,31.5,7.585714286
1995,24.8,33.3,28.9,82.0,4.0,130.0,1,3,82.0,84.0,88.0,84.0,5.0,4.0,5.0,12.95428571,18.1,31.5,7.585714286,1.9
1996,26.2,32.8,29.0,81.0,3.0,130.0,1,3,83.8,88.0,84.0,82.0,4.0,5.0,4.0,13.33428571,31.5,7.585714286,1.9,7.585714286
1997,25.4,33.4,28.9,82.0,4.0,100.0,1,3,83.8,84.0,82.0,81.0,5.0,4.0,3.0,13.33428571,7.585714286,1.9,7.585714286,0.0
1998,26.0,33.7,29.4,80.0,5.0,120.0,1,3,83.4,82.0,81.0,82.0,4.0,3.0,4.0,9.714285713999999,1.9,7.585714286,0.0,7.585714286
1999,26.2,32.4,28.0,86.0,4.0,160.0,1,3,81.8,81.0,82.0,80.0,3.0,4.0,5.0,4.9314285710000005,7.585714286,0.0,7.585714286,3.5
2000,25.60344828,33.2,29.4,81.0,4.0,60.0,7,3,82.2,82.0,80.0,86.0,4.0,5.0,4.0,4.114285714,0.0,7.585714286,3.5,7.585714286
2001,25.6,33.4,29.3,79.0,5.0,120.0,1,3,82.0,80.0,86.0,81.0,5.0,4.0,4.0,5.251428571,7.585714286,3.5,7.585714286,7.585714286
2002,26.3,33.3,29.6,77.0,4.0,120.0,1,3,81.6,86.0,81.0,79.0,4.0,4.0,5.0,5.251428571,3.5,7.585714286,7.585714286,0.0
2003,26.0,33.2,29.2,78.0,5.0,150.0,1,3,80.6,81.0,79.0,77.0,4.0,5.0,4.0,5.251428571,7.585714286,7.585714286,0.0,0.0
2004,26.0,33.8,29.8,77.0,6.0,220.0,1,3,80.2,79.0,77.0,78.0,5.0,4.0,5.0,3.734285714,7.585714286,0.0,0.0,0.0
2005,26.8,32.8,29.5,78.0,4.0,130.0,1,3,78.4,77.0,78.0,77.0,4.0,5.0,6.0,3.0342857139999997,0.0,0.0,0.0,7.585714286
2006,25.4,34.0,28.7,80.0,4.0,190.0,1,3,77.8,78.0,77.0,78.0,5.0,6.0,4.0,3.0342857139999997,0.0,0.0,7.585714286,1.3
2007,26.0,32.0,29.0,80.0,4.0,130.0,1,3,78.0,77.0,78.0,80.0,6.0,4.0,4.0,1.7771428569999999,0.0,7.585714286,1.3,7.585714286
2008,26.4,33.4,28.52333333,82.06896552,5.0,340.0,1,3,78.6,78.0,80.0,80.0,4.0,4.0,4.0,3.294285714,7.585714286,1.3,7.585714286,7.585714286
2009,26.4,32.89666667,28.1,89.0,4.0,250.0,1,3,79.41379309999999,80.0,80.0,82.06896552,4.0,4.0,5.0,4.811428571,1.3,7.585714286,7.585714286,7.8
2010,26.2,32.9,27.8,88.0,4.0,130.0,1,3,81.8137931,80.0,82.06896552,89.0,4.0,5.0,4.0,6.371428571,7.585714286,7.585714286,7.8,0.0
2011,25.0,31.8,26.6,90.0,4.0,50.0,1,3,83.8137931,82.06896552,89.0,88.0,5.0,4.0,4.0,4.8542857139999995,7.585714286,7.8,0.0,4.9
2012,24.9,32.4,27.8,85.0,3.0,250.0,7,3,85.8137931,89.0,88.0,90.0,4.0,4.0,4.0,5.574285714,7.8,0.0,4.9,4.3
2013,25.0,32.6,28.2,85.0,4.0,140.0,1,3,86.8137931,88.0,90.0,85.0,4.0,4.0,3.0,4.917142857,0.0,4.9,4.3,2.2
2014,24.5,32.2,27.6,82.06896552,4.0,160.0,1,3,87.4,90.0,85.0,85.0,4.0,3.0,4.0,3.84,4.9,4.3,2.2,0.6
2015,25.6,33.4,28.6,82.0,4.0,140.0,1,3,86.0137931,85.0,85.0,82.06896552,3.0,4.0,4.0,2.4,4.3,2.2,0.6,9.6
2016,25.8,33.5,29.3,78.0,4.0,170.0,1,3,84.8137931,85.0,82.06896552,82.0,4.0,4.0,4.0,4.32,2.2,0.6,9.6,7.585714286
2017,25.8,31.6,27.6,86.0,5.0,120.0,1,3,82.41379309999999,82.06896552,82.0,78.0,4.0,4.0,4.0,4.8571428569999995,0.6,9.6,7.585714286,1.2
2018,25.2,32.6,28.0,84.0,4.0,230.0,1,3,82.6137931,82.0,78.0,86.0,4.0,4.0,5.0,4.237142857,9.6,7.585714286,1.2,1.8
2019,25.0,32.2,28.1,82.0,5.0,150.0,1,3,82.41379309999999,78.0,86.0,84.0,4.0,5.0,4.0,4.157142857,7.585714286,1.2,1.8,2.4
2020,25.2,32.4,28.9,82.0,5.0,150.0,1,4,82.4,86.0,84.0,82.0,5.0,4.0,5.0,4.517142857,1.2,1.8,2.4,19.27894737
2021,25.6,32.4,28.3,83.0,4.0,160.0,1,4,82.4,84.0,82.0,82.0,4.0,5.0,5.0,6.452932331,1.8,2.4,19.27894737,3.4
2022,25.6,32.9,28.8,82.0,5.0,130.0,1,4,83.4,82.0,82.0,83.0,5.0,5.0,4.0,5.615789474,2.4,19.27894737,3.4,19.27894737
2023,25.6,32.4,28.3,83.0,3.0,120.0,1,4,82.6,82.0,83.0,82.0,5.0,4.0,5.0,9.231578947000001,19.27894737,3.4,19.27894737,34.8
2024,25.4,32.7,28.6,84.0,4.0,90.0,1,4,82.4,83.0,82.0,83.0,4.0,5.0,3.0,15.83157895,3.4,19.27894737,34.8,0.2
2025,25.4,32.8,28.1,84.0,5.0,170.0,1,4,82.8,82.0,83.0,84.0,5.0,3.0,4.0,15.39157895,19.27894737,34.8,0.2,0.0
2026,25.6,32.9,28.6,83.0,4.0,110.0,1,4,83.2,83.0,84.0,84.0,3.0,4.0,5.0,11.53578947,34.8,0.2,0.0,19.27894737
2027,25.8,33.6,28.6,86.0,3.0,110.0,7,4,83.2,84.0,84.0,83.0,4.0,5.0,4.0,14.71157895,0.2,0.0,19.27894737,19.27894737
2028,24.8,31.5,27.6,88.0,3.0,160.0,1,4,84.0,84.0,83.0,86.0,5.0,4.0,3.0,14.71157895,0.0,19.27894737,19.27894737,151.7
2029,25.0,32.9,28.8,85.0,4.0,120.0,1,4,85.0,83.0,86.0,88.0,4.0,3.0,3.0,38.09157895,19.27894737,19.27894737,151.7,19.27894737
2030,26.4,33.8,28.8,86.0,5.0,240.0,1,4,85.2,86.0,88.0,85.0,3.0,3.0,4.0,41.90736842,19.27894737,151.7,19.27894737,0.6
2031,24.4,32.9,27.6,87.0,3.0,290.0,1,4,85.6,88.0,85.0,86.0,3.0,4.0,5.0,42.02736842,151.7,19.27894737,0.6,65.6
2032,25.4,31.4,27.6,85.0,4.0,270.0,1,4,86.4,85.0,86.0,87.0,4.0,5.0,3.0,51.29157895,19.27894737,0.6,65.6,0.0
2033,25.6,32.2,27.0,88.0,3.0,180.0,1,4,86.2,86.0,87.0,85.0,5.0,3.0,4.0,47.43578947,0.6,65.6,0.0,19.27894737
2034,25.2,32.2,27.6,89.0,3.0,190.0,1,4,86.2,87.0,85.0,88.0,3.0,4.0,3.0,20.95157895,65.6,0.0,19.27894737,1.8
2035,24.4,32.8,28.8,84.0,4.0,340.0,1,4,87.0,85.0,88.0,89.0,4.0,3.0,3.0,17.45578947,0.0,19.27894737,1.8,16.2
2036,25.4,32.8,28.5,82.0,4.0,130.0,1,4,86.6,88.0,89.0,84.0,3.0,3.0,4.0,20.57578947,19.27894737,1.8,16.2,0.6
2037,25.9,33.5,29.4,82.0,4.0,110.0,1,4,85.6,89.0,84.0,82.0,3.0,4.0,4.0,7.575789474,1.8,16.2,0.6,19.27894737
2038,26.6,32.6,29.2,83.0,4.0,120.0,1,4,85.0,84.0,82.0,82.0,4.0,4.0,4.0,11.43157895,16.2,0.6,19.27894737,1.0
2039,26.1,32.6,29.2,82.0,5.0,150.0,4,4,84.0,82.0,82.0,83.0,4.0,4.0,4.0,7.775789474,0.6,19.27894737,1.0,1.0
2040,26.0,32.8,28.6,81.0,4.0,130.0,1,4,82.6,82.0,83.0,82.0,4.0,4.0,5.0,7.615789474,19.27894737,1.0,1.0,19.27894737
2041,25.6,32.4,28.8,81.0,7.0,130.0,1,4,82.0,83.0,82.0,81.0,4.0,5.0,4.0,8.231578947000001,1.0,1.0,19.27894737,6.4
2042,25.6,32.6,29.0,81.0,4.0,140.0,1,4,81.8,82.0,81.0,81.0,5.0,4.0,7.0,9.391578947000001,1.0,19.27894737,6.4,0.0
2043,25.8,32.5,28.7,82.0,4.0,290.0,1,4,81.6,81.0,81.0,81.0,4.0,7.0,4.0,5.5357894739999995,19.27894737,6.4,0.0,19.27894737
2044,26.6,33.2,29.2,79.0,5.0,140.0,1,4,81.4,81.0,81.0,82.0,7.0,4.0,4.0,9.191578947,6.4,0.0,19.27894737,19.27894737
2045,26.4,32.2,28.0,88.0,4.0,160.0,1,4,80.8,81.0,82.0,79.0,4.0,4.0,5.0,12.84736842,0.0,19.27894737,19.27894737,0.0
2046,25.6,32.2,27.9,84.0,4.0,110.0,1,4,82.2,82.0,79.0,88.0,4.0,5.0,4.0,8.991578947,19.27894737,19.27894737,0.0,19.0
2047,26.0,32.3,27.6,87.0,3.0,150.0,1,4,82.8,79.0,88.0,84.0,5.0,4.0,4.0,11.51157895,19.27894737,0.0,19.0,19.27894737
2048,25.6,32.2,27.9,85.0,6.0,120.0,1,4,84.0,88.0,84.0,87.0,4.0,4.0,3.0,15.36736842,0.0,19.0,19.27894737,49.3
2049,25.4,31.9,28.9,84.0,5.0,70.0,1,4,84.6,84.0,87.0,85.0,4.0,3.0,6.0,21.37157895,19.0,19.27894737,49.3,14.7
2050,25.596,31.4,28.14137931,86.58620690000001,3.0,130.0,1,5,85.6,87.0,85.0,84.0,3.0,6.0,5.0,20.45578947,19.27894737,49.3,14.7,14.26086957
2051,25.596,32.2,28.2,89.0,4.0,140.0,1,5,85.31724138,85.0,84.0,86.58620690000001,6.0,5.0,3.0,23.30796339,49.3,14.7,14.26086957,14.26086957
2052,25.6,33.4,28.8,83.0,4.0,200.0,1,5,86.31724138,84.0,86.58620690000001,89.0,5.0,3.0,4.0,22.3601373,14.7,14.26086957,14.26086957,14.26086957
2053,25.6,32.4,29.2,84.0,3.0,100.0,1,5,85.51724138,86.58620690000001,89.0,83.0,3.0,4.0,4.0,21.35652174,14.26086957,14.26086957,14.26086957,0.0
2054,24.8,31.2,28.0,89.0,6.0,230.0,1,5,85.31724138,89.0,83.0,84.0,4.0,4.0,3.0,11.49652174,14.26086957,14.26086957,0.0,52.5
2055,26.2,32.8,28.5,85.0,4.0,150.0,1,5,86.31724138,83.0,84.0,89.0,4.0,3.0,6.0,19.05652174,14.26086957,0.0,52.5,14.26086957
2056,25.596,32.0,27.9,87.0,6.0,280.0,1,5,86.0,84.0,89.0,85.0,3.0,6.0,4.0,19.05652174,0.0,52.5,14.26086957,0.7
2057,24.6,32.8,28.0,84.0,6.0,160.0,1,5,85.6,89.0,85.0,87.0,6.0,4.0,6.0,16.34434783,52.5,14.26086957,0.7,16.3
2058,25.596,32.2,27.2,88.0,5.0,330.0,1,5,85.8,85.0,87.0,84.0,4.0,6.0,6.0,16.75217391,14.26086957,0.7,16.3,1.2
2059,24.4,31.4,27.7,87.0,5.0,100.0,1,5,86.6,87.0,84.0,88.0,6.0,6.0,5.0,16.99217391,0.7,16.3,1.2,31.0
2060,25.1,33.8,27.8,90.0,4.0,140.0,1,5,86.2,84.0,88.0,87.0,6.0,5.0,5.0,12.69217391,16.3,1.2,31.0,14.4
2061,25.6,32.0,27.9,88.0,4.0,180.0,1,5,87.2,88.0,87.0,90.0,5.0,5.0,4.0,12.72,1.2,31.0,14.4,1.5
2062,25.6,32.5,28.6,86.0,5.0,120.0,4,5,87.4,87.0,90.0,88.0,5.0,4.0,4.0,12.88,31.0,14.4,1.5,1.0
